id_kabkot,id_kecamatan,id_desa_kelurahan,nama_kelurahan
32.10,32.10.24,32.10.24.2007,GIRIMUKTI
32.10,32.10.24,32.10.24.2008,JATIMULYA
32.10,32.10.24,32.10.24.2009,WANAJAYA
32.10,32.10.24,32.10.24.2004,RANJI WETAN
32.10,32.10.24,32.10.24.2003,RANJI KULON
32.10,32.10.24,32.10.24.2005,GUNUNGSARI
32.10,32.10.24,32.10.24.2006,KASOKANDEL
32.10,32.10.24,32.10.24.2010,GANDASARI
32.10,32.10.18,32.10.18.2001,CIJUREY
32.10,32.10.18,32.10.18.2002,PASIRMUNCANG
32.10,32.10.18,32.10.18.2003,JATIPAMOR
32.10,32.10.18,32.10.18.2004,BANTRANGSANA
32.10,32.10.18,32.10.18.2005,JATISERANG
32.10,32.10.18,32.10.18.2006,BONANG
32.10,32.10.18,32.10.18.2007,LEUWISEENG
32.10,32.10.18,32.10.18.2009,KARYAMUKTI
32.10,32.10.18,32.10.18.2008,PANYINGKIRAN
32.10,32.10.13,32.10.13.2005,LIANGJULANG
32.10,32.10.13,32.10.13.2001,HEULEUT
32.10,32.10.13,32.10.13.2007,CIPAKU
32.10,32.10.13,32.10.13.2002,KADIPATEN
32.10,32.10.13,32.10.13.2003,BABAKANANYAR
32.10,32.10.13,32.10.13.2004,KARANGSAMBUNG
32.10,32.10.13,32.10.13.2006,PAGANDON
32.10,32.10.14,32.10.14.2011,MEKARJAYA
32.10,32.10.14,32.10.14.2004,PALASAH
32.10,32.10.14,32.10.14.2001,PAKUBEUREUM
32.10,32.10.14,32.10.14.2002,SUKAWANA
32.10,32.10.14,32.10.14.2003,KERTAWINANGUN
32.10,32.10.14,32.10.14.2005,BABAKAN
32.10,32.10.14,32.10.14.2006,KERTAJATI
32.10,32.10.14,32.10.14.2010,KERTASARI
32.10,32.10.14,32.10.14.2012,MEKARMULYA
32.10,32.10.14,32.10.14.2009,SUKAMULYA
32.10,32.10.14,32.10.14.2007,BANTARJATI
32.10,32.10.14,32.10.14.2008,PASIRIPIS
32.10,32.10.14,32.10.14.2013,SUKAKERTA
32.10,32.10.14,32.10.14.2014,SAHBANDAR
32.10,32.10.15,32.10.15.2001,BIYAWAK
32.10,32.10.15,32.10.15.2015,PASINDANGAN
32.10,32.10.15,32.10.15.2003,PANONGAN
32.10,32.10.15,32.10.15.2002,PANYINGKIRAN
32.10,32.10.15,32.10.15.2013,RANDEGAN KULON
32.10,32.10.15,32.10.15.2004,RANDEGAN WETAN
32.10,32.10.15,32.10.15.2005,PUTRIDALEM
32.10,32.10.15,32.10.15.2006,JATITENGAH
32.10,32.10.15,32.10.15.2007,JATITUJUH
32.10,32.10.15,32.10.15.2008,BABAJURANG
32.10,32.10.15,32.10.15.2009,PILANGSARI
32.10,32.10.15,32.10.15.2010,JATIRAGA
32.10,32.10.15,32.10.15.2014,SUMBER KULON
32.10,32.10.15,32.10.15.2011,SUMBER WETAN
32.10,32.10.15,32.10.15.2012,PANGKALANPARI
32.10,32.10.16,32.10.16.2001,CIBOGOR
32.10,32.10.16,32.10.16.2012,KERTASARI
32.10,32.10.16,32.10.16.2016,GANDAWESI
32.10,32.10.16,32.10.16.2003,BEUSI
32.10,32.10.16,32.10.16.2004,TEGALAREN
32.10,32.10.16,32.10.16.2005,BUNTU
32.10,32.10.16,32.10.16.2002,BEBER
32.10,32.10.16,32.10.16.2007,WANASALAM
32.10,32.10.16,32.10.16.2014,LIGUNG LOR
32.10,32.10.16,32.10.16.2006,LIGUNG
32.10,32.10.16,32.10.16.2010,MAJASARI
32.10,32.10.16,32.10.16.2015,SUKAWERA
32.10,32.10.16,32.10.16.2009,BANTARWARU
32.10,32.10.16,32.10.16.2008,AMPEL
32.10,32.10.16,32.10.16.2013,LEUWEUNGHAPIT
32.10,32.10.16,32.10.16.2017,KODASARI
32.10,32.10.16,32.10.16.2011,KEDUNGKENCANA
32.10,32.10.16,32.10.16.2018,LEUWILIANG BARU
32.10,32.10.16,32.10.16.2019,KEDUNGSARI
32.10,32.10.17,32.10.17.2013,SUMBERJAYA
32.10,32.10.17,32.10.17.2003,GARAWANGI
32.10,32.10.17,32.10.17.2005,BANJARAN
32.10,32.10.17,32.10.17.2006,SEPAT
32.10,32.10.17,32.10.17.2007,PANINGKIRAN
32.10,32.10.17,32.10.17.2008,PARAPATAN
32.10,32.10.17,32.10.17.2009,PANJALIN KIDUL
32.10,32.10.17,32.10.17.2004,RANCAPUTAT
32.10,32.10.17,32.10.17.2001,BONGAS WETAN
32.10,32.10.17,32.10.17.2002,BONGAS KULON
32.10,32.10.17,32.10.17.2012,PANJALIN LOR
32.10,32.10.17,32.10.17.2010,CIDENOK
32.10,32.10.17,32.10.17.2011,LOJIKOBONG
32.10,32.10.17,32.10.17.2015,GELOK MULYA
32.10,32.10.17,32.10.17.2014,PANCAKSUJI
32.11,32.11.15,32.11.15.2004,CIPACING
32.11,32.11.15,32.11.15.2005,SAYANG
32.11,32.11.15,32.11.15.2006,MEKARGALIH
32.11,32.11.15,32.11.15.2007,CINTAMULYA
32.11,32.11.15,32.11.15.2009,CISEMPUR
32.11,32.11.15,32.11.15.2008,JATIMUKTI
32.11,32.11.15,32.11.15.2010,JATIROKE
32.11,32.11.15,32.11.15.2002,HEGARMANAH
32.11,32.11.15,32.11.15.2001,CIKERUH
32.11,32.11.15,32.11.15.2003,CIBEUSI
32.11,32.11.15,32.11.15.2011,CILELES
32.11,32.11.15,32.11.15.2012,CILAYUNG
32.11,32.11.14,32.11.14.2009,MANGUNARGA
32.11,32.11.14,32.11.14.2006,SAWAHDADAP
32.11,32.11.14,32.11.14.2008,SUKADANA
32.11,32.11.14,32.11.14.2010,CIHANJUANG
32.11,32.11.14,32.11.14.2007,CIKAHURIPAN
32.11,32.11.14,32.11.14.2005,SINDANGGALIH
32.11,32.11.14,32.11.14.2002,SINDANGPAKUON
32.11,32.11.14,32.11.14.2001,CIMANGGUNG
32.11,32.11.14,32.11.14.2003,TEGALMANGGUNG
32.11,32.11.14,32.11.14.2004,SINDULANG
32.11,32.11.14,32.11.14.2011,PASIRNANJUNG
32.11,32.11.11,32.11.11.2012,CINANJUNG
32.11,32.11.11,32.11.11.2007,RAHARJA
32.11,32.11.11,32.11.11.2010,GUNUNGMANIK
32.11,32.11.11,32.11.11.2006,MARGAJAYA
32.11,32.11.11,32.11.11.2002,TANJUNGSARI
32.11,32.11.11,32.11.11.2003,JATISARI
32.11,32.11.11,32.11.11.2005,KUTAMANDIRI
32.11,32.11.11,32.11.11.2004,MARGALUYU
32.11,32.11.11,32.11.11.2001,GUDANG
32.11,32.11.11,32.11.11.2009,PASIGARAN
32.11,32.11.11,32.11.11.2011,KADAKAJAYA
32.11,32.11.11,32.11.11.2008,CIJAMBU
32.11,32.11.12,32.11.12.2007,SUKARAPIH
32.11,32.11.12,32.11.12.2001,SUKASARI
32.11,32.11.12,32.11.12.2005,MEKARSARI
32.11,32.11.12,32.11.12.2006,SINDANGSARI
32.11,32.11.12,32.11.12.2004,NANGGERANG
32.11,32.11.12,32.11.12.2003,BANYURESMI
32.11,32.11.12,32.11.12.2002,GENTENG
32.11,32.11.13,32.11.13.2008,MEKARBAKTI
32.11,32.11.13,32.11.13.2005,CILEMBU
32.11,32.11.13,32.11.13.2006,CIMARIAS
32.11,32.11.13,32.11.13.2007,CINANGGERANG
32.11,32.11.13,32.11.13.2002,CIJERUK
32.11,32.11.13,32.11.13.2001,CIGENDEL
32.11,32.11.13,32.11.13.2004,HAURGOMBONG
32.11,32.11.13,32.11.13.2010,CIPTASARI
32.11,32.11.13,32.11.13.2011,CITALI
32.11,32.11.13,32.11.13.2003,PAMULIHAN
32.11,32.11.13,32.11.13.2009,SUKAWANGI
32.11,32.11.16,32.11.16.2008,SUKASIRNARASA
32.11,32.11.16,32.11.16.2010,PASIRBIRU
32.11,32.11.16,32.11.16.2007,RANCAKALONG
32.11,32.11.16,32.11.16.2006,PAMEKARAN
32.11,32.11.16,32.11.16.2005,SUKAMAJU
32.11,32.11.16,32.11.16.2004,SUKAHAYU
32.11,32.11.16,32.11.16.2001,NAGARAWANGI
32.11,32.11.16,32.11.16.2002,CIBUNAR
32.11,32.11.16,32.11.16.2003,PANGADEGAN
32.11,32.11.16,32.11.16.2009,CIBUNGUR
32.11,32.11.17,32.11.17.2010,SUKAJAYA
32.11,32.11.17,32.11.17.2011,MARGAMEKAR
32.11,32.11.17,32.11.17.2007,CIPANCAR
32.11,32.11.17,32.11.17.2008,CITENGAH
32.11,32.11.17,32.11.17.2009,GUNASARI
32.11,32.11.17,32.11.17.2006,BAGINDA
32.11,32.11.17,32.11.17.2005,SUKAGALIH
32.11,32.11.17,32.11.17.1004,CIPAMEUNGPEUK
32.11,32.11.17,32.11.17.1003,REGOLWETAN
32.11,32.11.17,32.11.17.1002,KOTAKULON
32.11,32.11.17,32.11.17.1001,PASANGGRAHAN BARU
32.11,32.11.17,32.11.17.2012,CIHERANG
32.11,32.11.17,32.11.17.2014,MEKAR RAHAYU
32.11,32.11.17,32.11.17.2013,MARGALAKSANA
32.11,32.11.18,32.11.18.2009,SIRNAMULYA
32.11,32.11.18,32.11.18.2006,GIRIMUKTI
32.11,32.11.18,32.11.18.2005,MULYASARI
32.11,32.11.18,32.11.18.2004,PADASUKA
32.11,32.11.18,32.11.18.2008,MARGAMUKTI
32.11,32.11.18,32.11.18.2007,MEKARJAYA
32.11,32.11.18,32.11.18.2012,JATIMULYA
32.11,32.11.18,32.11.18.2011,JATIHURIP
32.11,32.11.18,32.11.18.2010,KEBONJATI
32.11,32.11.18,32.11.18.1002,SITU
32.11,32.11.18,32.11.18.1001,KOTAKALER
32.11,32.11.18,32.11.18.1003,TALUN
32.11,32.11.18,32.11.18.2013,RANCAMULYA
32.11,32.11.19,32.11.19.2007,CIKONDANG
32.11,32.11.19,32.11.19.2006,TANJUNGHURIP
32.11,32.11.19,32.11.19.2002,DAYEUHLUHUR
32.11,32.11.19,32.11.19.2003,CIKONENG
32.11,32.11.19,32.11.19.2005,SUKAWENING
32.11,32.11.19,32.11.19.2001,GANEAS
32.11,32.11.19,32.11.19.2004,SUKALUYU
32.11,32.11.19,32.11.19.2008,CIKONENGKULON
32.11,32.11.06,32.11.06.2005,BANGBAYANG
32.11,32.11.06,32.11.06.2006,KADUWULUNG
32.11,32.11.06,32.11.06.2011,CIJATI
32.11,32.11.06,32.11.06.2003,MEKARMULYA
32.11,32.11.06,32.11.06.2004,CIKADU
32.11,32.11.06,32.11.06.2007,KARANGHEULEUT
32.11,32.11.06,32.11.06.2008,CIJELER
32.11,32.11.06,32.11.06.2009,AMBIT
32.11,32.11.06,32.11.06.2014,SUKATALI
32.11,32.11.06,32.11.06.2002,SITURAJA
32.11,32.11.06,32.11.06.2010,JATIMEKAR
32.11,32.11.06,32.11.06.2001,SITURAJA UTARA
32.11,32.11.06,32.11.06.2013,MALAKA
32.11,32.11.06,32.11.06.2012,PAMULIHAN
32.11,32.11.06,32.11.06.2015,CICARIMANAH
32.11,32.11.05,32.11.05.2005,SUNDAMEKAR
32.11,32.11.05,32.11.05.2009,CIMARGA
32.11,32.11.05,32.11.05.2010,CINANGSI
32.11,32.11.05,32.11.05.2006,LINGGAJAYA
32.11,32.11.05,32.11.05.2002,SITUMEKAR
32.11,32.11.05,32.11.05.2001,CISITU
32.11,32.11.05,32.11.05.2004,CIGINTUNG
32.11,32.11.05,32.11.05.2007,RANJENG
32.11,32.11.05,32.11.05.2008,CILOPANG
32.11,32.11.05,32.11.05.2003,PAJAGAN
32.11,32.11.03,32.11.03.2013,NEGLASARI
32.11,32.11.03,32.11.03.2003,SUKAMENAK
32.11,32.11.03,32.11.03.2002,DARMAJAYA
32.11,32.11.03,32.11.03.2001,DARMARAJA
32.11,32.11.03,32.11.03.2007,CIPEUTEUY
32.11,32.11.03,32.11.03.2006,CIKEUSI
32.11,32.11.03,32.11.03.2009,CIEUNTEUNG
32.11,32.11.03,32.11.03.2015,TARUNAJAYA
32.11,32.11.03,32.11.03.2005,SUKARATU
32.11,32.11.03,32.11.03.2010,KARANGPAKUAN
32.11,32.11.03,32.11.03.2011,PAKUALAM
32.11,32.11.03,32.11.03.2016,RANGGON
32.11,32.11.04,32.11.04.2002,BUANAMEKAR
32.11,32.11.04,32.11.04.2001,JAYAMEKAR
32.11,32.11.04,32.11.04.2003,CIBUGEL
32.11,32.11.04,32.11.04.2006,TAMANSARI
32.11,32.11.04,32.11.04.2004,SUKARAJA
32.11,32.11.04,32.11.04.2005,CIPASANG
32.11,32.11.04,32.11.04.2007,JAYAMANDIRI
32.11,32.11.01,32.11.01.2003,CILENGKRANG
32.11,32.11.01,32.11.01.2009,SUKAJADI
32.11,32.11.01,32.11.01.2002,GANJARESIK
32.11,32.11.01,32.11.01.2001,CIMUNGKAL
32.11,32.11.01,32.11.01.2007,MULYAJAYA
32.11,32.11.01,32.11.01.2004,CIKAREO SELATAN
32.11,32.11.01,32.11.01.2005,CIKAREO UTARA
32.11,32.11.01,32.11.01.2006,WADO
32.11,32.11.01,32.11.01.2011,SUKAPURA
32.11,32.11.01,32.11.01.2010,CISURAT
32.11,32.11.02,32.11.02.2006,KIRISIK
32.11,32.11.02,32.11.02.2008,CIPEUNDEUY
32.11,32.11.02,32.11.02.2009,CIMANINTIN
32.11,32.11.02,32.11.02.2007,SUKAMANAH
32.11,32.11.02,32.11.02.2005,BANJARSARI
32.11,32.11.02,32.11.02.2004,SARIMEKAR
32.11,32.11.02,32.11.02.2002,TARIKOLOT
32.11,32.11.02,32.11.02.2001,SIRNASARI
32.11,32.11.02,32.11.02.2003,PAWENANG
32.11,32.11.26,32.11.26.2006,MEKARASIH
32.11,32.11.26,32.11.26.2008,CIRANGGEM
32.11,32.11.26,32.11.26.2009,CISAMPIH
32.11,32.11.26,32.11.26.2012,KADU
32.11,32.11.26,32.11.26.2003,LEBAKSIUH
32.11,32.11.26,32.11.26.2004,CINTAJAYA
32.11,32.11.26,32.11.26.2005,CIPICUNG
32.11,32.11.26,32.11.26.2010,JEMAH
32.11,32.11.26,32.11.26.2001,CIJEUNGJING
32.11,32.11.26,32.11.26.2002,KADUJAYA
32.11,32.11.26,32.11.26.2011,KAREDOK
32.11,32.11.24,32.11.24.2007,CIPELES
32.11,32.11.24,32.11.24.2003,DARMAWANGI
32.11,32.11.24,32.11.24.2005,JEMBARWANGI
32.11,32.11.24,32.11.24.2004,MARONGGE
32.11,32.11.24,32.11.24.2002,TOLENGAS
32.11,32.11.24,32.11.24.2001,TOMO
32.11,32.11.24,32.11.24.2008,KARYAMUKTI
32.11,32.11.24,32.11.24.2006,BUGEL
32.11,32.11.24,32.11.24.2010,MEKARWANGI
32.11,32.11.25,32.11.25.2008,CIPELANG
32.11,32.11.25,32.11.25.2002,PALABUAN
32.11,32.11.25,32.11.25.2004,KEBONCAU
32.11,32.11.25,32.11.25.2006,KUDANGWANGI
32.11,32.11.25,32.11.25.2007,SUKAMULYA
32.11,32.11.25,32.11.25.2003,PALASARI
32.11,32.11.25,32.11.25.2001,UJUNGJAYA
32.11,32.11.25,32.11.25.2005,SAKURJAYA
32.11,32.11.25,32.11.25.2009,CIBULUH
32.11,32.11.07,32.11.07.2011,NARIMBANG
32.11,32.11.07,32.11.07.2005,JAMBU
32.11,32.11.07,32.11.07.2003,CIPAMEKAR
32.11,32.11.07,32.11.07.2001,CONGGEANG KULON
32.11,32.11.07,32.11.07.2002,CONGGEANG WETAN
32.11,32.11.07,32.11.07.2004,CIBEUREUYEUH
32.11,32.11.07,32.11.07.2007,PADAASIH
32.11,32.11.07,32.11.07.2006,BABAKAN ASEM
32.11,32.11.07,32.11.07.2008,UNGKAL
32.11,32.11.07,32.11.07.2010,CACABAN
32.11,32.11.07,32.11.07.2009,KARANG LAYUNG
32.11,32.11.07,32.11.07.2012,CIBUBUAN
32.11,32.11.08,32.11.08.2004,LEGOK KALER
32.11,32.11.08,32.11.08.2003,LEGOK KIDUL
32.11,32.11.08,32.11.08.2001,PASEHKIDUL
32.11,32.11.08,32.11.08.2008,CIJAMBE
32.11,32.11.08,32.11.08.2007,PASIRREUNGIT
32.11,32.11.08,32.11.08.2006,PADANAN
32.11,32.11.08,32.11.08.2005,BONGKOK
32.11,32.11.08,32.11.08.2002,PASEH KALER
32.11,32.11.08,32.11.08.2009,HAURKUNING
32.11,32.11.08,32.11.08.2010,CITEPOK
32.11,32.11.22,32.11.22.2014,CIMUJA
32.11,32.11.22,32.11.22.2008,CIBEUREUM WETAN
32.11,32.11.22,32.11.22.2003,CIBEUREUM KULON
32.11,32.11.22,32.11.22.2009,MANDALAHERANG
32.11,32.11.22,32.11.22.2001,CIMALAKA
32.11,32.11.22,32.11.22.2012,SERANG
32.11,32.11.22,32.11.22.2002,GALUDRA
32.11,32.11.22,32.11.22.2007,CIKOLE
32.11,32.11.22,32.11.22.2006,TRUNAMANGGALA
32.11,32.11.22,32.11.22.2005,NYALINDUNG
32.11,32.11.22,32.11.22.2004,NALUK
32.11,32.11.22,32.11.22.2011,CITIMUN
32.11,32.11.22,32.11.22.2010,LICIN
32.11,32.11.22,32.11.22.2013,PADASARI
32.11,32.11.23,32.11.23.2006,CISALAK
32.11,32.11.23,32.11.23.2007,KEBONKALAPA
32.11,32.11.23,32.11.23.2001,CISARUA
32.11,32.11.23,32.11.23.2004,BANTARMARA
32.11,32.11.23,32.11.23.2002,CIUYAH
32.11,32.11.23,32.11.23.2003,CIMARA
32.11,32.11.23,32.11.23.2005,CIPANDANWANGI
32.11,32.11.20,32.11.20.2009,TANJUNGMEKAR
32.11,32.11.20,32.11.20.2008,CIGENTUR
32.11,32.11.20,32.11.20.2003,GUNTURMEKAR
32.11,32.11.20,32.11.20.2002,CIPANAS
32.11,32.11.20,32.11.20.2005,BANYUASIH
32.11,32.11.20,32.11.20.2004,MULYAMEKAR
32.11,32.11.20,32.11.20.2001,SUKAMANTRI
32.11,32.11.20,32.11.20.2007,KERTAHARJA
32.11,32.11.20,32.11.20.2006,KERTAMEKAR
32.11,32.11.20,32.11.20.2010,TANJUNGMULYA
32.11,32.11.20,32.11.20.2011,BOROS
32.11,32.11.20,32.11.20.2012,AWILEGA
32.11,32.11.21,32.11.21.2002,WARGALUYU
32.11,32.11.21,32.11.21.2006,TANJUNGWANGI
32.11,32.11.21,32.11.21.2007,SUKAMUKTI
32.11,32.11.21,32.11.21.2001,CIKARAMAS
32.11,32.11.21,32.11.21.2005,KERTAMUKTI
32.11,32.11.21,32.11.21.2008,SUKATANI
32.11,32.11.21,32.11.21.2004,KAMAL
32.11,32.11.21,32.11.21.2003,JINGKANG
32.11,32.11.21,32.11.21.2009,TANJUNG MEDAR
32.11,32.11.10,32.11.10.2008,SEKARWANGI
32.11,32.11.10,32.11.10.2011,CILANGKAP
32.11,32.11.10,32.11.10.2007,CIBITUNG
32.11,32.11.10,32.11.10.2013,CIKURUBUK
32.11,32.11.10,32.11.10.2012,BOJONGLOA
32.11,32.11.10,32.11.10.2006,NAGRAK
32.11,32.11.10,32.11.10.2010,PANYINDANGAN
32.11,32.11.10,32.11.10.2001,BUAHDUA
32.11,32.11.10,32.11.10.2009,GENDEREH
32.11,32.11.10,32.11.10.2005,CITALEUS
32.11,32.11.10,32.11.10.2004,MEKARMUKTI
32.11,32.11.10,32.11.10.2002,HARIANG
32.11,32.11.10,32.11.10.2003,KARANGBUNGUR
32.11,32.11.10,32.11.10.2014,CIAWITALI
32.11,32.11.09,32.11.09.2002,WANAJAYA
32.11,32.11.09,32.11.09.2001,WANASARI
32.11,32.11.09,32.11.09.2003,PAMEKARSARI
32.11,32.11.09,32.11.09.2005,SURIAN
32.11,32.11.09,32.11.09.2004,TANJUNG
32.11,32.11.09,32.11.09.2008,RANGGASARI
32.11,32.11.09,32.11.09.2007,SURIAMEDAL
32.11,32.11.09,32.11.09.2006,SURIAMUKTI
32.11,32.11.09,32.11.09.2009,NANJUNG WANGI
32.12,32.12.01,32.12.01.2007,HAURKOLOT
32.12,32.12.01,32.12.01.2008,HAURGEULIS
32.12,32.12.01,32.12.01.2009,SUKAJATI
32.12,32.12.01,32.12.01.2010,WANAKAYA
32.12,32.12.01,32.12.01.2011,KARANGTUMARITIS
32.12,32.12.01,32.12.01.2012,KERTANEGARA
32.12,32.12.01,32.12.01.2013,CIPANCUH
32.12,32.12.01,32.12.01.2014,MEKARJATI
32.12,32.12.01,32.12.01.2015,SIDODADI
32.12,32.12.01,32.12.01.2016,SUMBERMULYA
32.12,32.12.25,32.12.25.2001,BANTARWARU
32.12,32.12.25,32.12.25.2002,SANCA
32.12,32.12.25,32.12.25.2003,MEKARJAYA
32.12,32.12.25,32.12.25.2004,GANTAR
32.12,32.12.25,32.12.25.2005,SITURAJA
32.12,32.12.25,32.12.25.2006,BALEREJA
32.12,32.12.25,32.12.25.2007,MEKARWARU
32.12,32.12.02,32.12.02.2008,SUKA SLAMET
32.12,32.12.02,32.12.02.2001,TANJUNGKERTA
32.12,32.12.02,32.12.02.2002,KROYA
32.12,32.12.02,32.12.02.2003,SUMBON
32.12,32.12.02,32.12.02.2004,SUKAMELANG
32.12,32.12.02,32.12.02.2005,TEMIYANG
32.12,32.12.02,32.12.02.2006,TAMIYANGSARI
32.12,32.12.02,32.12.02.2007,JAYAMULYA
32.12,32.12.02,32.12.02.2009,SUMBERJAYA
32.12,32.12.03,32.12.03.2001,KEDUNG DAWA
32.12,32.12.03,32.12.03.2002,BABAKAN JAYA
32.12,32.12.03,32.12.03.2003,GABUS KULON
32.12,32.12.03,32.12.03.2004,SEKAR MULYA
32.12,32.12.03,32.12.03.2005,KEDOKAN GABUS
32.12,32.12.03,32.12.03.2006,RANCAMULYA
32.12,32.12.03,32.12.03.2007,RANCAHAN
32.12,32.12.03,32.12.03.2008,GABUS WETAN
32.12,32.12.03,32.12.03.2009,DRUNTEN WETAN
32.12,32.12.03,32.12.03.2010,DRUNTEN KULON
32.12,32.12.04,32.12.04.2003,LOYANG
32.12,32.12.04,32.12.04.2004,AMIS
32.12,32.12.04,32.12.04.2005,JATISURA
32.12,32.12.04,32.12.04.2006,JAMBAK
32.12,32.12.04,32.12.04.2007,CIKIDUNG KIDUL
32.12,32.12.04,32.12.04.2012,CIKEDUNG LOR
32.12,32.12.04,32.12.04.2013,MUNDAKJAYA
32.12,32.12.26,32.12.26.2001,CIKAWUNG
32.12,32.12.26,32.12.26.2003,JATIMUNGGUL
32.12,32.12.26,32.12.26.2002,JATIMULYA
32.12,32.12.26,32.12.26.2004,PLOSOKEREP
32.12,32.12.26,32.12.26.2005,RAJASINGA
32.12,32.12.26,32.12.26.2006,KARANGASEM
32.12,32.12.26,32.12.26.2007,CIBERENG
32.12,32.12.26,32.12.26.2008,KENDAYAKAN
32.12,32.12.26,32.12.26.2009,MANGGUNGAN
32.12,32.12.05,32.12.05.2001,TUNGGUL PAYUNG
32.12,32.12.05,32.12.05.2002,TUGU
32.12,32.12.05,32.12.05.2003,NUNUK
32.12,32.12.05,32.12.05.2004,TEMPEL
32.12,32.12.05,32.12.05.2005,PANGAUBAN
32.12,32.12.05,32.12.05.2006,TEGALASARI
32.12,32.12.05,32.12.05.2007,LANGGENGSARI
32.12,32.12.05,32.12.05.2008,TAMANSARI
32.12,32.12.05,32.12.05.2009,LELEA
32.12,32.12.05,32.12.05.2010,CEMPEH
32.12,32.12.05,32.12.05.2011,TEMPELKULON
32.12,32.12.06,32.12.06.2008,MULYASARI
32.12,32.12.06,32.12.06.2015,BANGODUA
32.12,32.12.06,32.12.06.2016,BEDUYUT
32.12,32.12.06,32.12.06.2019,KARANGGETAS
32.12,32.12.06,32.12.06.2020,TEGALGIRANG
32.12,32.12.06,32.12.06.2018,WANASARI
32.12,32.12.06,32.12.06.2021,MALANGSARI
32.12,32.12.06,32.12.06.2017,RANCASARI
32.12,32.12.30,32.12.30.2001,BODAS
32.12,32.12.30,32.12.30.2002,GADEL
32.12,32.12.30,32.12.30.2003,RANCAJAWAT
32.12,32.12.30,32.12.30.2004,KERTICALA
32.12,32.12.30,32.12.30.2007,SUKAMULYA
32.12,32.12.30,32.12.30.2006,KARANGKERTA
32.12,32.12.30,32.12.30.2005,CANGKO
32.12,32.12.30,32.12.30.2012,PAGEDANGAN
32.12,32.12.30,32.12.30.2013,SUKAPERNA
32.12,32.12.30,32.12.30.2011,SUKADANA
32.12,32.12.30,32.12.30.2010,TUKDANA
32.12,32.12.30,32.12.30.2009,LAJER
32.12,32.12.30,32.12.30.2008,MEKARSARI
32.12,32.12.07,32.12.07.2006,BANGKALOA ILIR
32.12,32.12.07,32.12.07.2007,WIDASARI
32.12,32.12.07,32.12.07.2008,KALENSARI
32.12,32.12.07,32.12.07.2010,BUNDER
32.12,32.12.07,32.12.07.2011,UJUNGARIS
32.12,32.12.07,32.12.07.2012,KONGSIJAYA
32.12,32.12.07,32.12.07.2013,UJUNGJAYA
32.12,32.12.07,32.12.07.2014,UJUNG PONDOK JAYA
32.12,32.12.07,32.12.07.2015,LEUWIGEDE
32.12,32.12.07,32.12.07.2016,KASMARAN
32.12,32.12.08,32.12.08.2007,TULUNGAGUNG
32.12,32.12.08,32.12.08.2008,JENGKOK
32.12,32.12.08,32.12.08.2009,TEGALWIRANGRONG
32.12,32.12.08,32.12.08.2010,MANGUNTARA
32.12,32.12.08,32.12.08.2011,JAMBE
32.12,32.12.08,32.12.08.2012,LEMAHAYU
32.12,32.12.08,32.12.08.2013,TENAJAR KIDUL
32.12,32.12.08,32.12.08.2014,KERTASEMAYA
32.12,32.12.08,32.12.08.2015,KLIWED
32.12,32.12.08,32.12.08.2016,TENAJAR
32.12,32.12.08,32.12.08.2017,LARANGAN JAMBE
32.12,32.12.08,32.12.08.2018,TENAJAR LOR
32.12,32.12.08,32.12.08.2019,SUKAWERA
32.12,32.12.27,32.12.27.2001,CIBEBER
32.12,32.12.27,32.12.27.2002,BONDAN
32.12,32.12.27,32.12.27.2003,GUNUNGSARI
32.12,32.12.27,32.12.27.2004,SUKAGUMIWANG
32.12,32.12.27,32.12.27.2005,TERSANA
32.12,32.12.27,32.12.27.2006,CADANG PINGGAN
32.12,32.12.27,32.12.27.2007,GEDANGAN
32.12,32.12.09,32.12.09.2001,PURWAJAYA
32.12,32.12.09,32.12.09.2002,KAPRINGAN
32.12,32.12.09,32.12.09.2003,SINGAKERTA
32.12,32.12.09,32.12.09.2004,DUKUHJATI
32.12,32.12.09,32.12.09.2005,TEGALMULYA
32.12,32.12.09,32.12.09.2006,KEDUNGWUNGU
32.12,32.12.09,32.12.09.2007,SRENGSENG
32.12,32.12.09,32.12.09.2008,LUWUNGGESIK
32.12,32.12.09,32.12.09.2009,KALIANYAR
32.12,32.12.09,32.12.09.2010,KRANGKENG
32.12,32.12.09,32.12.09.2011,TANJAKAN
32.12,32.12.10,32.12.10.2019,KAPLONGAN LOR
32.12,32.12.10,32.12.10.2008,TANJUNGPURA
32.12,32.12.10,32.12.10.2009,TANJUNGSARI
32.12,32.12.10,32.12.10.2010,PRINGGACALA
32.12,32.12.10,32.12.10.2011,BENDA
32.12,32.12.10,32.12.10.2012,SENDANG
32.12,32.12.10,32.12.10.2013,KARANGAMPEL KIDUL
32.12,32.12.10,32.12.10.2014,KARANGAMPEL
32.12,32.12.10,32.12.10.2015,DUKUH JERUK
32.12,32.12.10,32.12.10.2016,DUKUH TENGAH
32.12,32.12.10,32.12.10.2017,MUNDU
32.12,32.12.28,32.12.28.2005,KEDOKANBUNDERWETAN
32.12,32.12.28,32.12.28.2006,KAPLONGAN
32.12,32.12.28,32.12.28.2003,KEDOKAN AGUNG
32.12,32.12.28,32.12.28.2004,KEDOKANBUNDER
32.12,32.12.28,32.12.28.2002,JAYAWINANGUN
